file,meanB,meanG,meanR,standar_devB,standar_devG,standar_devR,skewness_B,skewness_G,skewness_R,class
segar (61).jpg,95.988037109375,33.19024658203125,31.877044677734375,12.125385472472402,14.935021616695117,12.932516699772648,10.68148545575053,16.141070789748984,16.200470510771133,1
segar (62).jpg,100.69783020019531,46.35069274902344,45.48725891113281,13.31262214508871,21.04135964578438,21.056191737049435,15.634028847026359,27.34693557321544,28.312731845240194,1
segar (63).jpg,81.19525146484375,21.660629272460938,19.011947631835938,8.954464104712562,11.433277492615877,8.537242884419424,7.647021119385051,9.742373191071144,7.736676411006516,1
segar (64).jpg,116.84916687011719,51.99113464355469,40.18995666503906,6.630944247099404,7.283613326503914,6.188198140504991,5.6020854526326715,7.821834424304885,6.268412550659726,1
segar (65).jpg,184.5803985595703,122.13235473632812,83.89576721191406,11.617931147909102,20.148580615698148,20.242775082013953,10.575573687207036,16.65309327876055,18.20710150862297,1
segar (66).jpg,142.0349578857422,86.16690063476562,60.30303955078125,15.426324253450387,22.462153649432036,23.87784567750263,21.081344766022298,28.129808372007265,29.57621957672909,1
segar (67).jpg,162.632568359375,93.11891174316406,67.37727355957031,8.670124265573318,10.955210494320808,6.020347313528262,6.401685220035057,10.359557282410382,5.4851693447338095,1
segar (68).jpg,123.44316101074219,67.07186889648438,48.779754638671875,7.356793472596657,10.401832167921608,11.06488113446665,8.157326657962164,11.26339872296768,11.753144032910253,1
segar (69).jpg,152.1306610107422,87.75253295898438,60.9927978515625,10.416843207153512,16.423796689867277,18.453106229725723,10.39933098955993,17.622550526007508,20.62475302303987,1
segar (7).jpg,125.84104919433594,67.62144470214844,47.66813659667969,9.194191674350664,13.634576030732884,16.28918488733679,9.557647862807865,15.267127056732196,18.38619145216705,1
segar (70).jpg,150.19239807128906,81.54159545898438,58.558197021484375,6.646703390821851,11.952347944244757,13.168456029483501,6.91053653911798,13.797563654424724,16.00512573936558,1
segar (71).jpg,178.28482055664062,124.80685424804688,89.12858581542969,9.313990563623356,15.124603095313546,16.61072330309362,6.5741579593637285,10.203678276809484,11.981121827556018,1
segar (72).jpg,118.60661315917969,77.00759887695312,66.35423278808594,7.948001762893715,11.312516331619717,11.14600608410753,9.073172907847665,10.449514981869703,9.909643240136631,1
segar (73).jpg,118.62345886230469,70.40542602539062,65.34861755371094,12.060797912585414,14.985503162420164,14.518081511578261,6.653043918188225,11.852445220735158,12.222761411343864,1
segar (74).jpg,171.54244995117188,102.37223815917969,67.98765563964844,5.134964208782144,10.469451243207793,10.405543957587751,5.5636187921777465,10.96221021109649,13.440503356359116,1
segar (75).jpg,102.65299987792969,48.80975341796875,30.440521240234375,5.921789801683461,8.120243504838335,8.206374125690871,8.99484118783918,11.720888257170188,11.852293498431646,1
segar (76).jpg,143.66824340820312,84.68609619140625,61.48893737792969,22.706925730666804,25.515101840252992,21.116831259278605,15.516236386701607,20.856641233631326,19.52058723405719,1
segar (77).jpg,129.05833435058594,70.65762329101562,61.65968322753906,16.266251633253283,19.674109468154494,14.740635328238874,14.850695375674777,17.904994557081388,12.839834226124312,1
segar (78).jpg,116.26420593261719,70.12928771972656,60.49562072753906,10.745501104185541,12.195130789925111,11.36750478988879,-6.043153313666032,6.392686802160697,8.114862991148053,1
segar (79).jpg,104.61439514160156,55.3609619140625,34.09259033203125,5.098511332174553,5.3686700283728985,4.8768810252374,4.061254455179264,4.359377270019711,5.0796565628904435,1
segar (8).jpg,116.35527038574219,55.035980224609375,35.143707275390625,8.91528910102036,12.613356349598337,13.169295235073555,15.132214523975017,20.924618948239278,21.408396573329348,1
segar (80).jpg,142.46275329589844,59.33241271972656,54.888580322265625,19.07948185406911,27.711739054018636,25.19662799785031,20.168227839252044,31.284166493888595,28.628877209620583,1
segar (81).jpg,118.86550903320312,68.43666076660156,50.98085021972656,8.819127913819981,10.610724755676742,10.909000933941467,8.53731793585865,10.285803345966581,10.517324859903749,1
segar (82).jpg,120.92552185058594,61.0303955078125,39.3226318359375,7.12400138645995,9.724213330259765,8.64676321910052,10.18751768009932,14.55051549317779,14.625142333826574,1
segar (83).jpg,114.38299560546875,66.44627380371094,66.52369689941406,7.597352791881961,8.218862164736777,8.76468598635342,8.473740547608267,11.835361484533829,11.17969478769657,1
segar (84).jpg,123.51683044433594,67.27033996582031,48.789581298828125,10.369472592824138,15.022817619789258,15.656425588320568,12.941797341489872,19.175902380517837,20.799363582085466,1
segar (85).jpg,177.8098602294922,122.61631774902344,93.83871459960938,13.470173796100903,22.807152128199615,22.966042441566287,16.479866567276943,27.453083022172905,31.49036219556533,1
segar (86).jpg,148.2017059326172,89.46665954589844,67.00308227539062,17.478304531388115,20.441352560866317,18.44621060847128,14.050987941226124,19.079112135467074,18.375134142263246,1
segar (87).jpg,159.78366088867188,91.6671142578125,66.43502807617188,9.790680937950818,11.252880331042254,6.633865297534524,7.345691884270285,10.935394750227116,5.610549298977506,1
segar (88).jpg,117.75517272949219,66.55960083007812,49.8590087890625,9.624071544261348,11.142037843741445,11.336409444600433,9.758153723547915,11.599735670579365,12.019660535376257,1
segar (89).jpg,117.3841552734375,68.51438903808594,51.54072570800781,8.306049345612482,10.049541915502534,10.171910479522813,7.236746082601562,8.969043166151398,9.469617802792934,1
segar (9).jpg,170.8890838623047,106.88389587402344,75.74604797363281,7.604350913167676,15.74392416546236,17.080792011964764,8.407151152886694,16.266617428990035,18.97530106150279,1
segar (90).jpg,111.57000732421875,50.07635498046875,36.70269775390625,5.496243399254859,5.499228572050878,3.089266803349965,4.661822348236255,5.8369400909990325,3.1324814918902955,1
segar (91).jpg,176.3800048828125,120.89839172363281,93.2449951171875,14.49485022202577,23.857783920863625,25.01995491395739,19.569738604494376,31.99888855015689,36.09870071988319,1
segar (92).jpg,164.35670471191406,101.35710144042969,84.72517395019531,6.889103868061769,15.044090958748894,12.902230280221795,4.804255389791279,11.022029044732681,9.02453338831039,1
segar (93).jpg,166.03518676757812,102.73580932617188,85.08064270019531,5.358895038346282,12.224983550872869,11.175118904132823,5.108405317273336,9.303855679989827,7.613525228185609,1
segar (94).jpg,178.97824096679688,121.71975708007812,102.250244140625,4.416904801877562,12.265865753591571,11.478463612065875,3.955821716866617,2.9550878961110136,1.631524163268854,1
segar (95).jpg,110.39131164550781,55.910980224609375,37.5203857421875,7.474284336546939,10.859833524092146,12.458737293908433,9.76586071463914,15.415066773262035,18.012264796072937,1
segar (96).jpg,118.94996643066406,58.15403747558594,36.57530212402344,4.439877052196287,6.921606045145957,7.836368211634818,6.273991272519124,10.15399548593923,11.431130691803375,1
segar (97).jpg,118.75181579589844,58.24354553222656,36.589813232421875,6.353208249750803,8.787635100896368,9.826692934680553,12.463497214526694,17.199902374942706,18.058277968678897,1
segar (98).jpg,114.97660827636719,55.072784423828125,34.77278137207031,4.537790169152566,6.529582643474275,8.763509283484746,5.700919086448136,8.19282880152101,9.441473376777111,1
segar (99).jpg,162.36459350585938,107.38166809082031,79.55812072753906,10.551459075241718,17.94783103655402,18.88255093060908,9.8363581976174,12.685489620559979,16.25698420029544,1
